user_id,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status
USR43155,Krishna Batta,YKQAE1597L,VALID,336127694370,VALID,,MISSING_DOB,Mumbai,Maharashtra,,MISSING,Farmer,,,,MISSING_DATE,Low,APPROVED
USR28632,Jeevika Oak,PMPFW3985,INVALID,220301769452,VALID,1966-04-01,VALID,Kolkata,West Bengal,47561.0,STANDARD_INCOME,Unemployed,2025-04-15 02:30:02,2025-04-15,516.0,VALID,Low,APPROVED
USR54832,Ekalinga Sampath,BAXIX8604X,VALID,2861888031612,INVALID,1974-02-03,VALID,Jaipur,Rajasthan,27985.0,STANDARD_INCOME,Student,10-04-2024,2024-10-04,709.0,DATE_ONLY,Low,REJECTED
USR82782,Warinder Purohit,HJDUP0402B,VALID,665488534077,VALID,1968-10-22,VALID,Kolkata,West Bengal,59787.0,STANDARD_INCOME,Unemployed,06-15-2024,2024-06-15,820.0,DATE_ONLY,Medium,APPROVED
USR78123,Yahvi Ravel,UAQBZ0264N,VALID,,MISSING,1990-10-23,VALID,Chennai,Tamil Nadu,18181.0,STANDARD_INCOME,Business Owner,,,,MISSING_DATE,Low,APPROVED
USR82678,Zarna Manda,NIRBI4890P,VALID,182263122002,VALID,1967-08-29,VALID,Amritsar,Punjab,38905.0,STANDARD_INCOME,Farmer,2024/02/17,2024-02-17,939.0,DATE_ONLY,Low,APPROVED
USR37580,Pavani Shroff,FMUDZ6834F,VALID,750161402303,VALID,1984-07-01,VALID,Kolkata,West Bengal,49200.0,STANDARD_INCOME,Gig Worker,07-10-2024,2024-07-10,795.0,DATE_ONLY,Low,APPROVED
USR63478,Januja Doshi,EMFPS4524L,VALID,204920837119,VALID,1965-12-20,VALID,Kolkata,West Bengal,,MISSING,Farmer,2025/08/22,2025-08-22,387.0,DATE_ONLY,High,APPROVED
USR63527,Anitasawhney,,MISSING,853943893563,VALID,2001-12-03,VALID,Chennai,Tamil Nadu,18515.0,STANDARD_INCOME,Self Employed,24-Oct-2024,2024-10-24,689.0,DATE_ONLY,Low,APPROVED
USR56442,Viraj Ganesh,JIIFE8775S,VALID,499038372681,VALID,1986-06-22,VALID,Bengaluru,Karnataka,-95322.0,NEGATIVE,Salaried,01-Jan-2025,2025-01-01,620.0,DATE_ONLY,Low,APPROVED
USR87248,Tejas Sagar,YDSEY7097T,VALID,394183267535,VALID,1985-04-17,VALID,Jaipur,Rajasthan,20615.0,STANDARD_INCOME,Business Owner,1752980774,,,MISSING_DATE,Medium,APPROVED
USR42908,Sachi Karnik,EBUHY2966U,VALID,274078075902,VALID,2005-03-09,VALID,Mumbai,Maharashtra,15370.0,STANDARD_INCOME,Business Owner,2025/04/14,2025-04-14,517.0,DATE_ONLY,Medium,APPROVED
USR91126,Ekalinga De,JGGRO8116E,VALID,989163092848,VALID,1962-01-28,VALID,Lucknow,Uttar Pradesh,,MISSING,Retired,02/02/2026,2026-02-02,223.0,DATE_ONLY,Low,APPROVED
USR23475,Yatin Gade,SAAKS0093W,VALID,XXXXXXXX4803,MASKED,1989-01-13,VALID,Lucknow,Uttar Pradesh,19348.0,STANDARD_INCOME,Business Owner,08-Jan-2024,2024-01-08,979.0,DATE_ONLY,Medium,APPROVED
USR24038,Daksh Dayal,SSVSG2734I,VALID,681375213767,VALID,1972-09-30,VALID,Ludhiana,Punjab,26410.0,STANDARD_INCOME,Gig Worker,16/03/2025,2025-03-16,546.0,DATE_ONLY,Low,APPROVED
USR74667,Gagan Babu,WULNR8754E,VALID,730601285724,VALID,1968-10-25,VALID,Jaipur,Rajasthan,24755.0,STANDARD_INCOME,Unemployed,2025/05/11,2025-05-11,490.0,DATE_ONLY,Low,APPROVED
USR51764,Orinder Brahmbhatt,RNKXY4180Z,VALID,965134990611,VALID,2006-10-02,VALID,Amritsar,Punjab,31600.0,STANDARD_INCOME,Salaried,2024/05/16,2024-05-16,850.0,DATE_ONLY,Low,APPROVED
USR51488,Ekbal Wali,KISOO2991L,VALID,068547337408,VALID,,MISSING_DOB,Jaipur,Rajasthan,8641.0,STANDARD_INCOME,Farmer,1718483368,,,MISSING_DATE,Low,REJECTED
USR89796,Chasmum Sahota,UCNEN4707X,VALID,XXXXXXXX3381,MASKED,1996-08-25,VALID,Pune,Maharashtra,,MISSING,Self Employed,02-08-2026,2026-02-08,217.0,DATE_ONLY,Medium,UNDER_REVIEW
USR67037,Lucky Konda,CRHRQ9787A,VALID,892466941914,VALID,1991-12-26,VALID,Lucknow,Uttar Pradesh,,MISSING,Business Owner,2024-08-28 09:57:39,2024-08-28,746.0,VALID,Low,APPROVED
USR66278,Aradhana Sodhi,DVXDK0169E,VALID,103334474619,VALID,1972-09-14,VALID,Bengaluru,Karnataka,22400.0,STANDARD_INCOME,Business Owner,07-Aug-2024,2024-08-07,767.0,DATE_ONLY,Low,APPROVED
USR45268,Fiyaz Deshmukh,FWFSZ6137B,VALID,146776451226,VALID,,MISSING_DOB,Jalandhar,Punjab,42455.0,STANDARD_INCOME,Gig Worker,26/07/2024,2024-07-26,779.0,DATE_ONLY,Medium,APPROVED
USR98422,Nimrat Goswami,HYMPU9434L,VALID,232081468834,VALID,1986-05-13,VALID,Mumbai,Maharashtra,17502.0,STANDARD_INCOME,Freelancer,07-19-2025,2025-07-19,421.0,DATE_ONLY,Low,APPROVED
USR54879,Dhriti Koshy,PUUIG9776S,VALID,638106081511,VALID,2005-12-28,VALID,Pune,Maharashtra,26294.0,STANDARD_INCOME,Retired,04-Oct-2025,2025-10-04,344.0,DATE_ONLY,Low,APPROVED
USR96392,Hardik Bedi,WPTGZ4813S,VALID,763133933960,VALID,2000-03-23,VALID,Jaipur,Rajasthan,,MISSING,Freelancer,2024/10/20,2024-10-20,693.0,DATE_ONLY,Medium,APPROVED
USR26714,Omkaar Parikh,ZDZIE4627W,VALID,,MISSING,1990-03-25,VALID,Jalandhar,Punjab,17757.0,STANDARD_INCOME,Self Employed,,,,MISSING_DATE,Medium,PENDING
USR98684,Warinder Chaudhry,LTSIP5424R,VALID,719311030492,VALID,1984-01-05,VALID,Delhi,Delhi,39626.0,STANDARD_INCOME,Student,07/06/2025,2025-07-06,434.0,DATE_ONLY,High,APPROVED
USR29269,Rachana Gupta,MVVWW3064D,VALID,813296246868,VALID,1966-11-24,VALID,Kolkata,West Bengal,33310.0,STANDARD_INCOME,Gig Worker,03/12/2024,2024-03-12,915.0,DATE_ONLY,Medium,APPROVED
USR56736,Sachi Mallick,GWCAZ4379U,VALID,XXXXXXXX2397,MASKED,1971-07-15,VALID,Delhi,Delhi,62834.0,STANDARD_INCOME,Retired,05-14-2025,2025-05-14,487.0,DATE_ONLY,Low,APPROVED
USR12657,Lakshmi Dewan,LFRMZ5528,INVALID,156421562294,VALID,1968-02-26,VALID,Kolkata,West Bengal,30071.0,STANDARD_INCOME,Retired,16/02/2024,2024-02-16,940.0,DATE_ONLY,High,APPROVED
USR25900,Leena Sani,NBMHV3681,INVALID,718159832440,VALID,1977-01-13,VALID,Mumbai,Maharashtra,-47071.0,NEGATIVE,Student,2025-09-21 20:42:42,2025-09-21,357.0,VALID,Low,APPROVED
USR58735,Dipta Karan,EFLOY6147N,VALID,754185176810,VALID,2005-02-20,VALID,Amritsar,Punjab,15846.0,STANDARD_INCOME,Salaried,2025/11/18,2025-11-18,299.0,DATE_ONLY,Medium,APPROVED
USR54834,Girindra Kumar,RXKGI8567M,VALID,214495690727,VALID,1996-07-12,VALID,Amritsar,Punjab,17568.0,STANDARD_INCOME,Student,04/06/2025,2025-04-06,525.0,DATE_ONLY,Medium,UNDER_REVIEW
USR69640,Jacob Shukla,UMMWY6151I,VALID,358461277987,VALID,1982-08-28,VALID,Pune,Maharashtra,21538.0,STANDARD_INCOME,Unemployed,20/05/2025,2025-05-20,481.0,DATE_ONLY,High,APPROVED
USR71052,Urvashi Dhawan,ICWCG7557O,VALID,720386279652,VALID,1986-07-18,VALID,Pune,Maharashtra,46604.0,STANDARD_INCOME,Unemployed,08/09/2025 08:38 PM,2025-08-09,400.0,VALID,Low,APPROVED
USR34456,Zayan Modi,VODYA9251Z,VALID,XXXXXXXX2971,MASKED,1967-09-14,VALID,Ludhiana,Punjab,34173.0,STANDARD_INCOME,Gig Worker,18-Jul-2025,2025-07-18,422.0,DATE_ONLY,Medium,APPROVED
USR61551,Upadhriti Gandhi,GUHAK1323F,VALID,1279717044,INVALID,1991-08-04,VALID,Amritsar,Punjab,17593.0,STANDARD_INCOME,Self Employed,05-10-2025,2025-05-10,491.0,DATE_ONLY,Low,APPROVED
USR85075,Matthew Ahluwalia,FBJLX8309U,VALID,003004306387,VALID,1994-12-26,VALID,Bengaluru,Karnataka,39786.0,STANDARD_INCOME,Freelancer,09-14-2025,2025-09-14,364.0,DATE_ONLY,High,APPROVED
USR22619,Anvi Shetty,NZYRZ7340N,VALID,XXXXXXXX2981,MASKED,1973-11-16,VALID,Lucknow,Uttar Pradesh,-50946.0,NEGATIVE,Self Employed,04-22-2024,2024-04-22,874.0,DATE_ONLY,Low,APPROVED
USR38759,Vyanjana Bora,MFDDN3783U,VALID,920500485149,VALID,,MISSING_DOB,Delhi,Delhi,,MISSING,Business Owner,,,,MISSING_DATE,High,APPROVED
USR54458,Turvi Khare,GTQBL6222P,VALID,623323351170,VALID,1967-03-16,VALID,Bengaluru,Karnataka,32178.0,STANDARD_INCOME,Gig Worker,26/12/2024 12:45 PM,2024-12-26,626.0,VALID,Low,APPROVED
USR45574,Teerth Mall,YMMVH6168T,VALID,976693541999,VALID,1997-10-21,VALID,Bengaluru,Karnataka,19000.0,STANDARD_INCOME,Farmer,07-30-2025,2025-07-30,410.0,DATE_ONLY,Low,PENDING
USR86370,Adya Randhawa,IYESB2204L,VALID,144991598640,VALID,1975-04-13,VALID,Amritsar,Punjab,,MISSING,Business Owner,09/08/2025,2025-09-08,370.0,DATE_ONLY,Low,APPROVED
USR48908,Arjundash,ILLDM6568J,VALID,948503780060,VALID,1962-02-11,VALID,Chennai,Tamil Nadu,9503.0,STANDARD_INCOME,Unemployed,27-Mar-2026,2026-03-27,170.0,DATE_ONLY,High,APPROVED
USR88374,Dalaja Sarraf,FSKSE8553G,VALID,330707051016,VALID,1986-03-15,VALID,Delhi,Delhi,41164.0,STANDARD_INCOME,Unemployed,02-Jun-2024,2024-06-02,833.0,DATE_ONLY,Low,APPROVED
USR43763,Oscar Tak,FOFKS4635K,VALID,XXXXXXXX7576,MASKED,1998-09-26,VALID,Kolkata,West Bengal,19337.0,STANDARD_INCOME,Gig Worker,,,,MISSING_DATE,Unknown,REJECTED
USR26498,Gaurang Wable,,MISSING,344662097656,VALID,2005-09-18,VALID,Delhi,Delhi,24620.0,STANDARD_INCOME,Self Employed,25/06/2025,2025-06-25,445.0,DATE_ONLY,Low,APPROVED
USR85687,Krishna Joshi,YWLQB0703F,VALID,132736232880,VALID,1978-05-11,VALID,Delhi,Delhi,71527.0,STANDARD_INCOME,Gig Worker,,,,MISSING_DATE,Medium,APPROVED
USR25914,Rajeshri Sani,DXNLK2462C,VALID,450762849631,VALID,1960-03-15,VALID,Hyderabad,Telangana,,MISSING,Freelancer,04-24-2025,2025-04-24,507.0,DATE_ONLY,Low,APPROVED
USR62068,Ishaan Parikh,XDGCH5897X,VALID,452608799476,VALID,2004-04-10,VALID,Mumbai,Maharashtra,,MISSING,Business Owner,07-Jan-2026,2026-01-07,249.0,DATE_ONLY,Low,APPROVED
USR77684,Rishi Chokshi,IVFKM7371I,VALID,419769995531,VALID,1991-12-30,VALID,Mumbai,Maharashtra,10591.0,STANDARD_INCOME,Unemployed,2024-02-14 22:56:32,2024-02-14,942.0,VALID,Low,APPROVED
USR67843,Warjas Wadhwa,IDKGT0979D,VALID,,MISSING,1997-05-10,VALID,Delhi,Delhi,15386.0,STANDARD_INCOME,Retired,01-27-2024,2024-01-27,960.0,DATE_ONLY,Unknown,APPROVED
USR75736,Saumya Sastry,TIBOJ4379R,VALID,447239034661,VALID,1987-03-29,VALID,Jalandhar,Punjab,13976.0,STANDARD_INCOME,Freelancer,2025/01/04,2025-01-04,617.0,DATE_ONLY,Low,APPROVED
USR88701,Lucky Saxena,QQQNZ8330V,VALID,1262142409607,INVALID,2000-05-20,VALID,Amritsar,Punjab,19596.0,STANDARD_INCOME,Gig Worker,02-23-2024,2024-02-23,933.0,DATE_ONLY,Medium,PENDING
USR93010,Ira Pai,,MISSING,928959175598,VALID,1984-12-18,VALID,Bengaluru,Karnataka,,MISSING,Student,2024/01/08,2024-01-08,979.0,DATE_ONLY,Low,APPROVED
USR17841,Reyansh Goel,XDLLB9272U,VALID,062191218401,VALID,1985-12-02,VALID,Amritsar,Punjab,25229.0,STANDARD_INCOME,Student,10-13-2024,2024-10-13,700.0,DATE_ONLY,Low,APPROVED
USR31067,Advay Bhalla,AZCLZ7529W,VALID,798008951646,VALID,,MISSING_DOB,Mumbai,Maharashtra,37200.0,STANDARD_INCOME,Unemployed,10-Aug-2024,2024-08-10,764.0,DATE_ONLY,Medium,APPROVED
USR56068,Aachal Rege,RCWYH2141H,VALID,,MISSING,1992-08-01,VALID,Mumbai,Maharashtra,24400.0,STANDARD_INCOME,Self Employed,21-Nov-2024,2024-11-21,661.0,DATE_ONLY,Low,APPROVED
USR97206,Fiyaz Bir,VBFHG6342A,VALID,2641601779080,INVALID,1970-04-19,VALID,Pune,Maharashtra,41882.0,STANDARD_INCOME,Retired,2025-08-05 03:28:15,2025-08-05,404.0,VALID,Low,PENDING
USR84865,Hamsini Panchal,IKSQY1656R,VALID,829096043418,VALID,2001-05-23,VALID,Jaipur,Rajasthan,32400.0,STANDARD_INCOME,Unemployed,30-Aug-2024,2024-08-30,744.0,DATE_ONLY,Medium,APPROVED
USR56042,Vasana Sastry,,MISSING,536371294898,VALID,1969-05-23,VALID,Chennai,Tamil Nadu,25829.0,STANDARD_INCOME,Farmer,2025-09-14 14:08:22,2025-09-14,364.0,VALID,Medium,PENDING
USR25446,Nicholas Barman,ARDQU3351W,VALID,655493156392,VALID,1991-04-29,VALID,Delhi,Delhi,,MISSING,Gig Worker,13-Nov-2025,2025-11-13,304.0,DATE_ONLY,Unknown,APPROVED
USR78073,Urmi Agarwal,XUYGF8775I,VALID,277738756851,VALID,1977-10-23,VALID,Jalandhar,Punjab,49800.0,STANDARD_INCOME,Self Employed,1737406870,,,MISSING_DATE,Medium,APPROVED
USR79252,Aishani Chacko,AOLFO5015W,VALID,XXXXXXXX0695,MASKED,1963-02-17,VALID,Kolkata,West Bengal,23772.0,STANDARD_INCOME,Business Owner,23/04/2025 10:05 AM,2025-04-23,508.0,VALID,High,APPROVED
USR57820,Amaira Iyer,KTXGK0685I,VALID,789938256494,VALID,2007-12-09,VALID,Delhi,Delhi,28150.0,STANDARD_INCOME,Unemployed,17/06/2025 05:28 PM,2025-06-17,453.0,VALID,Low,APPROVED
USR56276,Radhikaraja,IRBPQ0396K,VALID,675699137641,VALID,2001-05-06,VALID,Bengaluru,Karnataka,17100.0,STANDARD_INCOME,Unemployed,04-10-2024,2024-04-10,886.0,DATE_ONLY,Low,REJECTED
USR90472,Yug Merchant,MLUPT2089E,VALID,747335373141,VALID,2007-02-13,VALID,Jaipur,Rajasthan,-33409.0,NEGATIVE,Salaried,2026/02/16,2026-02-16,209.0,DATE_ONLY,Medium,APPROVED
USR73420,Dev Das,HSAHW1787A,VALID,705545829515,VALID,1972-06-01,VALID,Mumbai,Maharashtra,34500.0,STANDARD_INCOME,Farmer,1772400692,,,MISSING_DATE,Low,APPROVED
USR76058,Maya Chana,OIZNJ6986P,VALID,535550636165,VALID,2005-03-20,VALID,Amritsar,Punjab,23560.0,STANDARD_INCOME,Retired,01-14-2024,2024-01-14,973.0,DATE_ONLY,Low,PENDING
USR63283,Hemang Wali,UFRHH9613A,VALID,818159107679,VALID,1960-04-23,VALID,Ludhiana,Punjab,27800.0,STANDARD_INCOME,Student,18/06/2025,2025-06-18,452.0,DATE_ONLY,Medium,APPROVED
USR91828,Siya Bhatt,AIONO4186U,VALID,321110009654,VALID,1977-01-06,VALID,Pune,Maharashtra,36548.0,STANDARD_INCOME,Unemployed,25/12/2024,2024-12-25,627.0,DATE_ONLY,Low,APPROVED
USR58663,Ucchal Kumar,MIZXM7984T,VALID,334168414064,VALID,1970-10-10,VALID,Lucknow,Uttar Pradesh,41859.0,STANDARD_INCOME,Business Owner,1762700315,,,MISSING_DATE,Medium,APPROVED
USR50504,Jasmit Mittal,YGHPK6394M,VALID,9489369488,INVALID,1979-09-05,VALID,Kolkata,West Bengal,-28242.0,NEGATIVE,Farmer,11/02/2024,2024-11-02,680.0,DATE_ONLY,Low,APPROVED
USR21235,Ekaraj Chawla,OOHBN0333U,VALID,501756592207,VALID,2002-02-27,VALID,Bengaluru,Karnataka,15074.0,STANDARD_INCOME,Freelancer,2024-07-26 18:38:48,2024-07-26,779.0,VALID,Low,UNDER_REVIEW
USR34951,Warjas Mammen,EQRNZ3110Z,VALID,568290926738,VALID,1977-04-07,VALID,Hyderabad,Telangana,54034.0,STANDARD_INCOME,Retired,12/11/2024,2024-12-11,641.0,DATE_ONLY,Low,APPROVED
USR57801,Chameli Devi,XLWRW8708V,VALID,506406138788,VALID,1970-10-31,VALID,Bengaluru,Karnataka,9502.0,STANDARD_INCOME,Salaried,2024/04/19,2024-04-19,877.0,DATE_ONLY,Low,APPROVED
USR37944,Dominic Palan,JJDGZ6633N,VALID,680326177397,VALID,1967-09-14,VALID,Pune,Maharashtra,37142.0,STANDARD_INCOME,Unemployed,21/04/2025 07:38 AM,2025-04-21,510.0,VALID,Low,REJECTED
USR39812,Zinal Jha,SCZUB6247,INVALID,678653778616,VALID,,MISSING_DOB,Jalandhar,Punjab,37937.0,STANDARD_INCOME,Retired,2025-10-06 16:51:12,2025-10-06,342.0,VALID,Low,APPROVED
USR39195,Adweta Mammen,PXOJY2592D,VALID,273182601226,VALID,2003-06-01,VALID,Lucknow,Uttar Pradesh,113996.0,STANDARD_INCOME,Self Employed,2025/07/04,2025-07-04,436.0,DATE_ONLY,Medium,APPROVED
USR65689,Ethan Chhabra,RVFLF0815K,VALID,750981280573,VALID,1984-07-09,VALID,Lucknow,Uttar Pradesh,17408.0,STANDARD_INCOME,Business Owner,1705325948,,,MISSING_DATE,Low,APPROVED
USR60418,Gaurangi Kaur,QSNKJ4496S,VALID,2122742894,INVALID,1964-03-23,VALID,Hyderabad,Telangana,37115.0,STANDARD_INCOME,Freelancer,05-01-2024,2024-05-01,865.0,DATE_ONLY,Low,APPROVED
USR44489,Jack Keer,AFBNX1259R,VALID,157303953401,VALID,1975-10-20,VALID,Kolkata,West Bengal,51646.0,STANDARD_INCOME,Self Employed,2026/01/12,2026-01-12,244.0,DATE_ONLY,Unknown,REJECTED
USR47936,Jagdish Ghose,HDINF2295,INVALID,,MISSING,2007-12-25,VALID,Pune,Maharashtra,-26808.0,NEGATIVE,Gig Worker,2024-03-16 11:15:43,2024-03-16,911.0,VALID,Medium,APPROVED
USR92748,Azaan Virk,NLUKB8189M,VALID,341615808726,VALID,1975-02-27,VALID,Lucknow,Uttar Pradesh,,MISSING,Farmer,2026-01-30 07:46:12,2026-01-30,226.0,VALID,High,APPROVED
USR44123,Gunbir Chatterjee,,MISSING,407879173963,VALID,2006-08-06,VALID,Jaipur,Rajasthan,41483.0,STANDARD_INCOME,Freelancer,1737674114,,,MISSING_DATE,Low,APPROVED
USR97018,Umang Madan,RJGLO5520X,VALID,,MISSING,1972-07-02,VALID,Amritsar,Punjab,22637.0,STANDARD_INCOME,Farmer,,,,MISSING_DATE,Low,APPROVED
USR68325,Upasna Balay,ATK1X3885A,INVALID,,MISSING,1990-12-27,VALID,Amritsar,Punjab,16146.0,STANDARD_INCOME,Business Owner,1747237062,,,MISSING_DATE,Unknown,REJECTED
USR35817,Geetika Narayanan,,MISSING,,MISSING,1968-02-18,VALID,Lucknow,Uttar Pradesh,,MISSING,Unemployed,12-Oct-2025,2025-10-12,336.0,DATE_ONLY,Medium,APPROVED
USR32826,Edhitha Narula,ZTDKV2100R,VALID,,MISSING,1978-07-30,VALID,Pune,Maharashtra,43588.0,STANDARD_INCOME,Farmer,2024/02/25,2024-02-25,931.0,DATE_ONLY,Low,APPROVED
USR44192,Chatresh Verma,,MISSING,017332099082,VALID,1996-09-04,VALID,Jaipur,Rajasthan,28439.0,STANDARD_INCOME,Salaried,02/09/2025 12:27 AM,2025-02-09,581.0,VALID,Unknown,APPROVED
USR91599,Advika Agate,,MISSING,934760822972,VALID,1993-09-24,VALID,Delhi,Delhi,40584.0,STANDARD_INCOME,Unemployed,12-07-2024,2024-12-07,645.0,DATE_ONLY,High,APPROVED
USR83993,Max Agrawal,LNUOS6514,INVALID,708869208556,VALID,2006-06-18,VALID,Kolkata,West Bengal,,MISSING,Business Owner,09/04/2024 06:52 AM,2024-09-04,739.0,VALID,Low,APPROVED
USR94136,Omaja Menon,AOEES0470N,VALID,977022649994,VALID,1987-05-23,VALID,Pune,Maharashtra,,MISSING,Business Owner,1761343257,,,MISSING_DATE,Medium,APPROVED
USR66033,Nachiket Bansal,MYWSZ2918R,VALID,721926650651,VALID,1988-11-07,VALID,Jalandhar,Punjab,31887.0,STANDARD_INCOME,Student,19/12/2025,2025-12-19,268.0,DATE_ONLY,Low,APPROVED
USR22945,Nakul Behl,TUXLM3427I,VALID,XXXXXXXX0174,MASKED,1976-07-02,VALID,Mumbai,Maharashtra,72352.0,STANDARD_INCOME,Retired,25-Jan-2025,2025-01-25,596.0,DATE_ONLY,Medium,REJECTED
USR69355,Indira Gupta,FTPZE5675,INVALID,659001856088,VALID,1977-03-07,VALID,Lucknow,Uttar Pradesh,17274.0,STANDARD_INCOME,Farmer,25/03/2024 06:13 PM,2024-03-25,902.0,VALID,Low,APPROVED
USR76104,Hemal Ray,NMGJS1714C,VALID,614876637069,VALID,1985-12-18,VALID,Delhi,Delhi,31439.0,STANDARD_INCOME,Gig Worker,06/05/2024,2024-06-05,830.0,DATE_ONLY,Low,APPROVED
USR48611,Vidhi Chokshi,KXDSU1033K,VALID,XXXXXXXX4397,MASKED,1975-05-06,VALID,Lucknow,Uttar Pradesh,64085.0,STANDARD_INCOME,Student,12/06/2025,2025-12-06,281.0,DATE_ONLY,Low,APPROVED
USR33202,Henrypandya,SSDSV0025C,VALID,377518879847,VALID,2007-01-25,VALID,Bengaluru,Karnataka,78371.0,STANDARD_INCOME,Freelancer,06/12/2025 08:35 AM,2025-06-12,458.0,VALID,Medium,APPROVED
USR92854,Jason Parmer,QSXRG0950A,VALID,8846522464,INVALID,1976-06-10,VALID,Amritsar,Punjab,28339.0,STANDARD_INCOME,Unemployed,2026-02-14 00:56:10,2026-02-14,211.0,VALID,Low,APPROVED
USR26370,Peter Ramaswamy,KRUBI3608A,VALID,XXXXXXXX7193,MASKED,1967-03-12,VALID,Amritsar,Punjab,17089.0,STANDARD_INCOME,Unemployed,30/08/2024,2024-08-30,744.0,DATE_ONLY,Low,APPROVED
USR28788,Anika Tata,FOOQP9114Q,VALID,259132252113,VALID,1989-03-14,VALID,Chennai,Tamil Nadu,15538.0,STANDARD_INCOME,Freelancer,05-Aug-2025,2025-08-05,404.0,DATE_ONLY,Low,APPROVED
USR15221,Tara Sami,VZWDV3126L,VALID,988128117323,VALID,1966-10-06,VALID,Mumbai,Maharashtra,,MISSING,Student,,,,MISSING_DATE,Medium,PENDING
USR76774,Abhimanyu Keer,HGZDE5333Z,VALID,261008929247,VALID,,MISSING_DOB,Jaipur,Rajasthan,23791.0,STANDARD_INCOME,Business Owner,01-Sep-2025,2025-09-01,377.0,DATE_ONLY,Low,PENDING
USR23369,Garima Mammen,QQALY1861O,VALID,492477951744,VALID,1989-09-08,VALID,Lucknow,Uttar Pradesh,,MISSING,Self Employed,,,,MISSING_DATE,Low,REJECTED
USR76837,Krisha Goswami,CLJFY4603T,VALID,291628310615,VALID,1964-04-07,VALID,Mumbai,Maharashtra,31913.0,STANDARD_INCOME,Freelancer,1761912128,,,MISSING_DATE,Low,APPROVED
USR18758,Ikshita Ghose,MFVLD4142V,VALID,708264101681,VALID,1966-06-14,VALID,Lucknow,Uttar Pradesh,,MISSING,Farmer,04/09/2024,2024-04-09,887.0,DATE_ONLY,Medium,APPROVED
USR32701,Zilmil Buch,CQIOZ7151O,VALID,261904649778,VALID,1964-08-28,VALID,Pune,Maharashtra,44230.0,STANDARD_INCOME,Unemployed,05-Nov-2025,2025-11-05,312.0,DATE_ONLY,Low,APPROVED
USR13743,Daksh Kurian,,MISSING,868790779044,VALID,2007-01-10,VALID,Bengaluru,Karnataka,29997.0,STANDARD_INCOME,Unemployed,22/11/2025 08:24 AM,2025-11-22,295.0,VALID,Medium,APPROVED
USR11307,Samaksh Om,URVPG4075B,VALID,XXXXXXXX0416,MASKED,1969-01-18,VALID,Chennai,Tamil Nadu,18770.0,STANDARD_INCOME,Unemployed,2024-03-15 21:09:35,2024-03-15,912.0,VALID,Low,APPROVED
USR47520,Aadhya Wable,IKJRW9093O,VALID,012928284510,VALID,1975-05-08,VALID,Pune,Maharashtra,28525.0,STANDARD_INCOME,Student,04-Jun-2024,2024-06-04,831.0,DATE_ONLY,Low,APPROVED
USR37029,Alka Halder,KRVZD7667P,VALID,,MISSING,2004-05-01,VALID,Hyderabad,Telangana,41502.0,STANDARD_INCOME,Salaried,22/02/2025 12:36 PM,2025-02-22,568.0,VALID,Low,UNDER_REVIEW
USR61164,Triveni Buch,VOALH1686Y,VALID,755801652704,VALID,1979-08-31,VALID,Chennai,Tamil Nadu,,MISSING,Unemployed,2024-08-06 03:26:27,2024-08-06,768.0,VALID,High,APPROVED
USR72878,Turvi Raja,AJEWH7967P,VALID,878479088666,VALID,1977-07-05,VALID,Delhi,Delhi,46014.0,STANDARD_INCOME,Student,02-02-2026,2026-02-02,223.0,DATE_ONLY,Low,PENDING
USR62716,Siya Parmar,KPVYB0175,INVALID,,MISSING,1977-03-09,VALID,Hyderabad,Telangana,25145.0,STANDARD_INCOME,Gig Worker,12-27-2024,2024-12-27,625.0,DATE_ONLY,Low,APPROVED
USR39874,Omisha Ramesh,FWFJH1862I,VALID,959921996556,VALID,1981-06-22,VALID,Hyderabad,Telangana,30900.0,STANDARD_INCOME,Gig Worker,03/11/2024 07:28 PM,2024-03-11,916.0,VALID,Low,UNDER_REVIEW
USR64301,Nihal Divan,JNBEZ2307F,VALID,662794526047,VALID,,MISSING_DOB,Ludhiana,Punjab,25543.0,STANDARD_INCOME,Farmer,13/09/2024,2024-09-13,730.0,DATE_ONLY,Low,APPROVED
USR28607,Ishita Khosla,TBMTH7870F,VALID,,MISSING,1965-04-28,VALID,Ludhiana,Punjab,,MISSING,Freelancer,2024-09-17 13:36:25,2024-09-17,726.0,VALID,Low,APPROVED
USR77022,Reva Panchal,HSRVH8753I,VALID,XXXXXXXX6198,MASKED,1999-08-21,VALID,Amritsar,Punjab,20320.0,STANDARD_INCOME,Salaried,2024/06/24,2024-06-24,811.0,DATE_ONLY,Low,APPROVED
USR92956,Ikshita Karpe,LFPUU2632J,VALID,9704432027,INVALID,1999-02-21,VALID,Hyderabad,Telangana,18747.0,STANDARD_INCOME,Unemployed,2024-12-15 19:17:10,2024-12-15,637.0,VALID,Medium,APPROVED
USR77921,Varenya Barman,VTJBO5074G,VALID,157955218266,VALID,1992-04-02,VALID,Delhi,Delhi,44523.0,STANDARD_INCOME,Freelancer,07/01/2025 02:24 AM,2025-07-01,439.0,VALID,Low,APPROVED
